site;code insee;période;heure;zone;comptage - entrées
Rennes les champs libres;35238;27/09/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;10
Rennes les champs libres;35238;27/09/2013;14:00;RdC champs libres, rdc 2;7
Rennes les champs libres;35238;27/09/2013;14:00;RdC champs libres, rdc 3;169
Rennes les champs libres;35238;27/09/2013;14:00;RdC champs libres, rdc 4;38
Rennes les champs libres;35238;27/09/2013;14:00;RdC champs libres, rdc retour;14
Rennes les champs libres;35238;27/09/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;60
Rennes les champs libres;35238;27/09/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;14
Rennes les champs libres;35238;27/09/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;27/09/2013;15:00;RdC champs libres, rdc 3;189
Rennes les champs libres;35238;27/09/2013;15:00;RdC champs libres, rdc 4;47
Rennes les champs libres;35238;27/09/2013;15:00;RdC champs libres, rdc retour;15
Rennes les champs libres;35238;27/09/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;87
Rennes les champs libres;35238;27/09/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;16
Rennes les champs libres;35238;27/09/2013;16:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;27/09/2013;16:00;RdC champs libres, rdc 3;176
Rennes les champs libres;35238;27/09/2013;16:00;RdC champs libres, rdc 4;51
Rennes les champs libres;35238;27/09/2013;16:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;27/09/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;70
Rennes les champs libres;35238;27/09/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;10
Rennes les champs libres;35238;27/09/2013;17:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;27/09/2013;17:00;RdC champs libres, rdc 3;137
Rennes les champs libres;35238;27/09/2013;17:00;RdC champs libres, rdc 4;39
Rennes les champs libres;35238;27/09/2013;17:00;RdC champs libres, rdc retour;10
Rennes les champs libres;35238;27/09/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;63
Rennes les champs libres;35238;27/09/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;4
Rennes les champs libres;35238;27/09/2013;18:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;27/09/2013;18:00;RdC champs libres, rdc 3;93
Rennes les champs libres;35238;27/09/2013;18:00;RdC champs libres, rdc 4;21
Rennes les champs libres;35238;27/09/2013;18:00;RdC champs libres, rdc retour;11
Rennes les champs libres;35238;27/09/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;32
Rennes les champs libres;35238;28/09/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;25
Rennes les champs libres;35238;28/09/2013;14:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;28/09/2013;14:00;RdC champs libres, rdc 3;394
Rennes les champs libres;35238;28/09/2013;14:00;RdC champs libres, rdc 4;92
Rennes les champs libres;35238;28/09/2013;14:00;RdC champs libres, rdc retour;43
Rennes les champs libres;35238;28/09/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;125
Rennes les champs libres;35238;28/09/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;22
Rennes les champs libres;35238;28/09/2013;15:00;RdC champs libres, rdc 2;11
Rennes les champs libres;35238;28/09/2013;15:00;RdC champs libres, rdc 3;366
Rennes les champs libres;35238;28/09/2013;15:00;RdC champs libres, rdc 4;95
Rennes les champs libres;35238;28/09/2013;15:00;RdC champs libres, rdc retour;33
Rennes les champs libres;35238;28/09/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;104
Rennes les champs libres;35238;28/09/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;20
Rennes les champs libres;35238;28/09/2013;16:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;28/09/2013;16:00;RdC champs libres, rdc 3;352
Rennes les champs libres;35238;28/09/2013;16:00;RdC champs libres, rdc 4;69
Rennes les champs libres;35238;28/09/2013;16:00;RdC champs libres, rdc retour;38
Rennes les champs libres;35238;28/09/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;95
Rennes les champs libres;35238;28/09/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;27
Rennes les champs libres;35238;28/09/2013;17:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;28/09/2013;17:00;RdC champs libres, rdc 3;337
Rennes les champs libres;35238;28/09/2013;17:00;RdC champs libres, rdc 4;102
Rennes les champs libres;35238;28/09/2013;17:00;RdC champs libres, rdc retour;42
Rennes les champs libres;35238;28/09/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;113
Rennes les champs libres;35238;28/09/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;28/09/2013;18:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;28/09/2013;18:00;RdC champs libres, rdc 3;150
Rennes les champs libres;35238;28/09/2013;18:00;RdC champs libres, rdc 4;42
Rennes les champs libres;35238;28/09/2013;18:00;RdC champs libres, rdc retour;18
Rennes les champs libres;35238;28/09/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;45
Rennes les champs libres;35238;29/09/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;36
Rennes les champs libres;35238;29/09/2013;14:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;29/09/2013;14:00;RdC champs libres, rdc 3;395
Rennes les champs libres;35238;29/09/2013;14:00;RdC champs libres, rdc 4;71
Rennes les champs libres;35238;29/09/2013;14:00;RdC champs libres, rdc retour;39
Rennes les champs libres;35238;29/09/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;112
Rennes les champs libres;35238;29/09/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;29
Rennes les champs libres;35238;29/09/2013;15:00;RdC champs libres, rdc 2;7
Rennes les champs libres;35238;29/09/2013;15:00;RdC champs libres, rdc 3;334
Rennes les champs libres;35238;29/09/2013;15:00;RdC champs libres, rdc 4;90
Rennes les champs libres;35238;29/09/2013;15:00;RdC champs libres, rdc retour;38
Rennes les champs libres;35238;29/09/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;122
Rennes les champs libres;35238;29/09/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;28
Rennes les champs libres;35238;29/09/2013;16:00;RdC champs libres, rdc 2;19
Rennes les champs libres;35238;29/09/2013;16:00;RdC champs libres, rdc 3;346
Rennes les champs libres;35238;29/09/2013;16:00;RdC champs libres, rdc 4;97
Rennes les champs libres;35238;29/09/2013;16:00;RdC champs libres, rdc retour;44
Rennes les champs libres;35238;29/09/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;107
Rennes les champs libres;35238;29/09/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;29/09/2013;17:00;RdC champs libres, rdc 2;14
Rennes les champs libres;35238;29/09/2013;17:00;RdC champs libres, rdc 3;341
Rennes les champs libres;35238;29/09/2013;17:00;RdC champs libres, rdc 4;79
Rennes les champs libres;35238;29/09/2013;17:00;RdC champs libres, rdc retour;36
Rennes les champs libres;35238;29/09/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;104
Rennes les champs libres;35238;29/09/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;19
Rennes les champs libres;35238;29/09/2013;18:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;29/09/2013;18:00;RdC champs libres, rdc 3;222
Rennes les champs libres;35238;29/09/2013;18:00;RdC champs libres, rdc 4;60
Rennes les champs libres;35238;29/09/2013;18:00;RdC champs libres, rdc retour;21
Rennes les champs libres;35238;29/09/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;52
Rennes les champs libres;35238;01/10/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;10
Rennes les champs libres;35238;01/10/2013;12:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;01/10/2013;12:00;RdC champs libres, rdc 3;165
Rennes les champs libres;35238;01/10/2013;12:00;RdC champs libres, rdc 4;37
Rennes les champs libres;35238;01/10/2013;12:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;01/10/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;58
Rennes les champs libres;35238;01/10/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;01/10/2013;13:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;01/10/2013;13:00;RdC champs libres, rdc 3;157
Rennes les champs libres;35238;01/10/2013;13:00;RdC champs libres, rdc 4;38
Rennes les champs libres;35238;01/10/2013;13:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;01/10/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;54
Rennes les champs libres;35238;01/10/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;01/10/2013;14:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;01/10/2013;14:00;RdC champs libres, rdc 3;233
Rennes les champs libres;35238;01/10/2013;14:00;RdC champs libres, rdc 4;61
Rennes les champs libres;35238;01/10/2013;14:00;RdC champs libres, rdc retour;18
Rennes les champs libres;35238;01/10/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;102
Rennes les champs libres;35238;01/10/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;01/10/2013;15:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;01/10/2013;15:00;RdC champs libres, rdc 3;212
Rennes les champs libres;35238;01/10/2013;15:00;RdC champs libres, rdc 4;46
Rennes les champs libres;35238;01/10/2013;15:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;01/10/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;76
Rennes les champs libres;35238;01/10/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;01/10/2013;16:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;01/10/2013;16:00;RdC champs libres, rdc 3;241
Rennes les champs libres;35238;01/10/2013;16:00;RdC champs libres, rdc 4;58
Rennes les champs libres;35238;01/10/2013;16:00;RdC champs libres, rdc retour;9
Rennes les champs libres;35238;01/10/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;103
Rennes les champs libres;35238;01/10/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;01/10/2013;17:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;01/10/2013;17:00;RdC champs libres, rdc 3;219
Rennes les champs libres;35238;01/10/2013;17:00;RdC champs libres, rdc 4;44
Rennes les champs libres;35238;01/10/2013;17:00;RdC champs libres, rdc retour;15
Rennes les champs libres;35238;01/10/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;71
Rennes les champs libres;35238;01/10/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;13
Rennes les champs libres;35238;01/10/2013;18:00;RdC champs libres, rdc 2;11
Rennes les champs libres;35238;01/10/2013;18:00;RdC champs libres, rdc 3;181
Rennes les champs libres;35238;01/10/2013;18:00;RdC champs libres, rdc 4;41
Rennes les champs libres;35238;01/10/2013;18:00;RdC champs libres, rdc retour;28
Rennes les champs libres;35238;01/10/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;51
Rennes les champs libres;35238;01/10/2013;19:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;01/10/2013;19:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;01/10/2013;19:00;RdC champs libres, rdc 3;95
Rennes les champs libres;35238;01/10/2013;19:00;RdC champs libres, rdc 4;32
Rennes les champs libres;35238;01/10/2013;19:00;RdC champs libres, rdc retour;6
Rennes les champs libres;35238;01/10/2013;19:00;RdC vie du citoyen, rdc vie du citoyen;31
Rennes les champs libres;35238;01/10/2013;20:00;1er étage vie du citoyen, 1er etage vie du citoyen;2
Rennes les champs libres;35238;01/10/2013;20:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;01/10/2013;20:00;RdC champs libres, rdc 3;41
Rennes les champs libres;35238;01/10/2013;20:00;RdC champs libres, rdc 4;8
Rennes les champs libres;35238;01/10/2013;20:00;RdC champs libres, rdc retour;4
Rennes les champs libres;35238;01/10/2013;20:00;RdC vie du citoyen, rdc vie du citoyen;18
Rennes les champs libres;35238;02/10/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;3
Rennes les champs libres;35238;02/10/2013;12:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;02/10/2013;12:00;RdC champs libres, rdc 3;118
Rennes les champs libres;35238;02/10/2013;12:00;RdC champs libres, rdc 4;40
Rennes les champs libres;35238;02/10/2013;12:00;RdC champs libres, rdc retour;20
Rennes les champs libres;35238;02/10/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;70
Rennes les champs libres;35238;02/10/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;02/10/2013;13:00;RdC champs libres, rdc 3;178
Rennes les champs libres;35238;02/10/2013;13:00;RdC champs libres, rdc 4;65
Rennes les champs libres;35238;02/10/2013;13:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;02/10/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;85
Rennes les champs libres;35238;02/10/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;02/10/2013;14:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;02/10/2013;14:00;RdC champs libres, rdc 3;256
Rennes les champs libres;35238;02/10/2013;14:00;RdC champs libres, rdc 4;37
Rennes les champs libres;35238;02/10/2013;14:00;RdC champs libres, rdc retour;28
Rennes les champs libres;35238;02/10/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;66
Rennes les champs libres;35238;02/10/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;02/10/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;02/10/2013;15:00;RdC champs libres, rdc 3;316
Rennes les champs libres;35238;02/10/2013;15:00;RdC champs libres, rdc 4;65
Rennes les champs libres;35238;02/10/2013;15:00;RdC champs libres, rdc retour;43
Rennes les champs libres;35238;02/10/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;103
Rennes les champs libres;35238;02/10/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;22
Rennes les champs libres;35238;02/10/2013;16:00;RdC champs libres, rdc 2;11
Rennes les champs libres;35238;02/10/2013;16:00;RdC champs libres, rdc 3;251
Rennes les champs libres;35238;02/10/2013;16:00;RdC champs libres, rdc 4;91
Rennes les champs libres;35238;02/10/2013;16:00;RdC champs libres, rdc retour;34
Rennes les champs libres;35238;02/10/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;97
Rennes les champs libres;35238;02/10/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;02/10/2013;17:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;02/10/2013;17:00;RdC champs libres, rdc 3;246
Rennes les champs libres;35238;02/10/2013;17:00;RdC champs libres, rdc 4;57
Rennes les champs libres;35238;02/10/2013;17:00;RdC champs libres, rdc retour;29
Rennes les champs libres;35238;02/10/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;62
Rennes les champs libres;35238;02/10/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;02/10/2013;18:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;02/10/2013;18:00;RdC champs libres, rdc 3;118
Rennes les champs libres;35238;02/10/2013;18:00;RdC champs libres, rdc 4;25
Rennes les champs libres;35238;02/10/2013;18:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;02/10/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;34
Rennes les champs libres;35238;03/10/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;14
Rennes les champs libres;35238;03/10/2013;12:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;03/10/2013;12:00;RdC champs libres, rdc 3;110
Rennes les champs libres;35238;03/10/2013;12:00;RdC champs libres, rdc 4;20
Rennes les champs libres;35238;03/10/2013;12:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;03/10/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;59
Rennes les champs libres;35238;03/10/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;03/10/2013;13:00;RdC champs libres, rdc 3;127
Rennes les champs libres;35238;03/10/2013;13:00;RdC champs libres, rdc 4;39
Rennes les champs libres;35238;03/10/2013;13:00;RdC champs libres, rdc retour;10
Rennes les champs libres;35238;03/10/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;60
Rennes les champs libres;35238;03/10/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;8
Rennes les champs libres;35238;03/10/2013;14:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;03/10/2013;14:00;RdC champs libres, rdc 3;215
Rennes les champs libres;35238;03/10/2013;14:00;RdC champs libres, rdc 4;55
Rennes les champs libres;35238;03/10/2013;14:00;RdC champs libres, rdc retour;25
Rennes les champs libres;35238;03/10/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;79
Rennes les champs libres;35238;03/10/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;24
Rennes les champs libres;35238;03/10/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;03/10/2013;15:00;RdC champs libres, rdc 3;203
Rennes les champs libres;35238;03/10/2013;15:00;RdC champs libres, rdc 4;60
Rennes les champs libres;35238;03/10/2013;15:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;03/10/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;76
Rennes les champs libres;35238;03/10/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;03/10/2013;16:00;RdC champs libres, rdc 2;14
Rennes les champs libres;35238;03/10/2013;16:00;RdC champs libres, rdc 3;187
Rennes les champs libres;35238;03/10/2013;16:00;RdC champs libres, rdc 4;57
Rennes les champs libres;35238;03/10/2013;16:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;03/10/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;89
Rennes les champs libres;35238;03/10/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;18
